kingdom	phylum	class	order	family	name	genus	species	author	taxonID	Assignment	FOSSIL	uniqueness_family	uniqueness_genus	size_m	size_f	size_avg	model_organism	harmful_to_human	human_use	domain	reproductive_habitat	trophic_role	common_name	colorful	color_blu	color_red	mimetism	photo_google	wikipedia	CITES	n_occurrences	range_size_MCP	range_size_AOO	elevation_min	elevation_max	elevation_range	Total_wos	Agriculture	Anatomy & Morphology	Behavioral Sciences	Biochemistry & Molecular Biology	Biodiversity & Conservation	Biotechnology & Applied Microbiology	Cell Biology	Entomology	Environmental Sciences & Ecology	Evolutionary Biology	forestry	Genetics & Heredity	Life Sciences Biomedicine Other Topics	Marine & Freshwater Biology	Microbiology	Mycology	Parasitology	Pharmacology & Pharmacy	Plant Sciences	Zoology	Chemistry	Geology	Oceanography	Physics	Engineering	Instruments & Instrumentation	Microscopy	total_wiki_pgviews	wiki_langs	wiki_mean_month_pgviews	mean_divergence_time_Mya	median_divergence_time_Mya
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ephippiorhynchus senegalensis	Ephippiorhynchus	senegalensis	(Shaw, 1800)	2481904	Dan Chamberlain		44	3	NA	NA	1500	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	1	0	1	0	1	1	0	302	14581957	1096	5	2246	2241	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	190461	44	72,1443181818182	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia boyciana	Ciconia	boyciana	Swinhoe, 1873	2481916	Dan Chamberlain		44	9	NA	NA	1150	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	1	231	45808619	792	0	1824	1824	45	1	0	0	2	7	0	0	1	12	1	0	3	0	0	5	0	1	0	0	15	1	1	0	0	0	0	0	968791	40	403,662916666667	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia episcopus	Ciconia	episcopus	(Boddaert, 1783)	2481918	Dan Chamberlain		44	9	NA	NA	950	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	393	57391762	1448	3	1721	1718	9	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	143893	47	51,0258865248227	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia abdimii	Ciconia	abdimii	Lichtenstein, 1823	2481915	Dan Chamberlain		44	9	NA	NA	810	0	0	1	terrestrial	multiple	secondary consumer	1	0	0	0	0	1	1	0	293	29774378	1044	5	2800	2795	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	120632	39	51,5521367521368	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ephippiorhynchus asiaticus	Ephippiorhynchus	asiaticus	(Latham, 1790)	2481905	Dan Chamberlain		44	3	NA	NA	1370	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	278	23582254	972	1	729	728	14	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	175626	41	71,3926829268293	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Anastomus lamelligerus	Anastomus	lamelligerus	Temminck, 1823	5229411	Dan Chamberlain		44	2	NA	NA	940	0	0	1	freshwater ; terrestrial	other wetlands	secondary consumer	1	0	0	0	0	1	1	0	287	12322149	964	6	1936	1930	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82498	43	31,9759689922481	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Leptoptilos dubius	Leptoptilos	dubius	(Gmelin, 1789)	2481945	Dan Chamberlain		44	10	NA	NA	1520	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	144	920710	424	4	362	358	9	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	218927	42	86,8757936507937	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Mycteria cinerea	Mycteria	cinerea	(Raffles, 1822)	2481935	Dan Chamberlain		44	6	NA	NA	1000	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	1	328	19958420	1300	8	2204	2196	9	1	0	0	1	1	0	0	0	3	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	83325	36	38,5763888888889	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia nigra	Ciconia	nigra	(Linnaeus, 1758)	2481909	Dan Chamberlain		44	9	NA	NA	1000	0	0	1	freshwater ; terrestrial	forest ; other wetlands	tertiary consumer	1	0	0	0	0	1	1	1	409	81289367	1196	-255	1829	2084	84	1	0	0	1	16	0	0	1	19	1	9	3	4	1	1	0	4	0	0	35	0	0	0	0	0	0	0	1627672	91	298,108424908425	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Mycteria americana	Mycteria	americana	Linnaeus, 1758	2481937	Dan Chamberlain		44	6	NA	NA	1020	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	497	25209388	1892	0	1635	1635	128	0	0	1	5	7	0	0	2	48	4	0	6	1	1	0	0	5	0	0	73	0	0	0	0	1	0	1	391733	38	171,812719298246	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Mycteria ibis	Mycteria	ibis	(Linnaeus, 1766)	2481936	Dan Chamberlain		44	6	NA	NA	1050	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	1	0	1	0	1	1	0	301	1519878	1204	8	1870	1862	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	187584	39	80,1641025641026	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia stormi	Ciconia	stormi	(W.Blasius, 1896)	2481917	Dan Chamberlain		44	9	NA	NA	910	0	0	1	freshwater ; terrestrial	forest ; other wetlands	secondary consumer	1	0	0	0	0	1	1	0	178	16088350	436	6	338	332	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	72887	34	35,7289215686274	311,9	318,45
Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Leptoptilos javanicus	Leptoptilos	javanicus	(Horsfield, 1821)	2481947	Dan Chamberlain		44	10	NA	NA	1200	0	0	1	freshwater ; terrestrial	forest ; other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	263	11318279	952	2	877	875	8	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	176524	39	75,4376068376068	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma pycrofti	Pterodroma	pycrofti	Falla, 1933	2481464	Dan Chamberlain		138	38	NA	NA	280	0	0	0	marine ; terrestrial	forest ; marine coastal	secondary consumer	1	0	0	0	0	1	1	0	110	9369000	336	9	323	314	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7936	19	6,96140350877193	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus assimilis	Puffinus	assimilis	Gould, 1838	5739275	Dan Chamberlain		138	50	NA	NA	300	0	0	1	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	213	120926828	776	5	546	541	18	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	15	0	0	0	0	0	0	0	22935	29	13,1810344827586	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma incerta	Pterodroma	incerta	(Schlegel, 1863)	2481448	Dan Chamberlain		138	38	NA	NA	430	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	1	384	29733843	1468	4	1442	1438	16	0	0	0	0	4	0	0	1	7	1	0	0	2	1	0	0	0	0	0	6	0	3	1	0	0	0	0	26970	22	20,4318181818182	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche carteri	Thalassarche	carteri	(Rothschild, 1903)	4352295	Dan Chamberlain		32	10	NA	NA	760	0	0	0	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	117	17740906	444	7	222	215	8	0	0	0	0	3	0	0	0	4	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	30980	21	24,5873015873016	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma inexpectata	Pterodroma	inexpectata	(J.R.Forster, 1844)	2481451	Dan Chamberlain		138	38	NA	NA	350	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	155	1753559	612	7	1064	1057	10	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13836	22	10,4818181818182	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma baraui	Pterodroma	baraui	(Jouanin, 1964)	2481475	Dan Chamberlain		138	38	NA	NA	380	0	0	1	marine ; terrestrial	forest ; marine coastal	secondary consumer	1	0	0	0	0	1	1	0	135	27687286	484	3	1937	1934	23	0	0	1	0	2	0	0	0	12	0	0	0	0	5	0	0	0	0	0	9	0	0	3	0	0	0	0	40191	23	29,1239130434783	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma cahow	Pterodroma	cahow	(Nichols & Mowbray, 1916)	2481465	Dan Chamberlain		138	38	NA	NA	380	0	0	1	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	52	6099189	172	8	252	244	8	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	134713	27	83,1561728395062	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Pelecanoididae	Pelecanoides urinatrix	Pelecanoides	urinatrix	(Gmelin, 1789)	2481418	Dan Chamberlain		8	8	NA	NA	250	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	179	7744828	672	1	300	299	51	0	0	1	2	6	0	0	0	15	2	0	0	3	7	0	0	0	0	0	24	0	1	3	0	0	0	0	25878	26	16,5884615384615	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea amsterdamensis	Diomedea	amsterdamensis	F.Roux, Jouventin, Mougin, Stahl & Weimerskirch, 1983	5229304	Dan Chamberlain		32	12	NA	NA	1220	0	0	0	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	5	4447846	20	402	1274	872	17	0	0	0	0	7	0	0	0	9	1	0	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	93019	27	57,4191358024691	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Hydrobates jabejabe	Oceanodroma	jabejabe	(Bocage, 1874)	6066333	Dan Chamberlain	Resampled	30	15	NA	NA	NA	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	30	595598	108	25	85	60	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus bryani	Puffinus	bryani	Pyle, Welch & Fleischer, 2011	5843959	Dan Chamberlain		138	50	NA	NA	250	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	10	783441	40	8	108	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20329	16	21,1760416666667	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria conspicillata	Procellaria	conspicillata	Gould, 1844	2481497	Dan Chamberlain		138	16	NA	NA	550	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	277	21754982	1048	10	491	481	17	0	0	0	1	1	0	0	0	8	0	0	0	1	3	0	0	0	0	0	6	1	3	1	0	0	0	0	16830	18	15,5833333333333	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche cauta	Thalassarche	cauta	(Gould, 1841)	2481401	Dan Chamberlain		32	10	NA	NA	990	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	204	72326241	700	8	580	572	31	0	0	0	2	4	0	0	0	10	2	0	1	0	5	0	0	0	0	0	16	0	0	4	0	0	0	0	69218	33	34,9585858585859	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma ultima	Pterodroma	ultima	Murphy, 1949	2481466	Dan Chamberlain		138	38	NA	NA	410	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	227	39045914	892	2	159	157	4	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	21549	17	21,1264705882353	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Phoebetria palpebrata	Phoebetria	palpebrata	(J.R.Forster, 1785)	2481374	Dan Chamberlain		32	2	NA	NA	930	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	244	17028882	912	1	1038	1037	28	0	0	0	0	9	0	0	0	16	0	0	0	1	10	0	0	0	0	0	6	0	1	5	0	0	0	0	56269	34	27,5828431372549	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Hydrobates pelagicus	Hydrobates	pelagicus	(Linnaeus, 1758)	4408455	Dan Chamberlain		30	2	NA	NA	180	0	0	1	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	187	62804436	680	-1	376	377	90	0	0	6	0	9	0	0	1	26	1	0	0	3	13	1	0	1	0	0	53	0	0	4	0	0	0	0	208175	47	73,8209219858156	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus bailloni	Puffinus	bailloni	(Bonaparte, 1857)	5843953	Dan Chamberlain		138	50	NA	NA	330	0	0	1	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	291	84126676	1136	1	1818	1817	5	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	11672	10	19,4533333333333	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea antipodensis	Diomedea	antipodensis	Robertson & Warham, 1992	5722865	Dan Chamberlain	Resampled	32	12	NA	NA	1100	0	0	0	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	21	300814	76	5	104	99	6	0	0	0	1	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	3	0	0	2	0	0	0	0	48503	19	42,5464912280702	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Hydrobates leucorhous	Hydrobates	leucorhous	Temminck, 1820	8905462	Dan Chamberlain	Resampled	138	16	NA	NA	220	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	1	0	0			0	11	0	0	0	0	4	0	0	0	6	1	0	0	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus newelli	Puffinus	newelli	Henshaw, 1900	9503570	Dan Chamberlain		138	50	NA	NA	330	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	171	28427513	548	7	964	957	16	0	0	0	0	5	0	0	0	8	0	0	0	0	4	0	0	0	0	0	8	0	0	1	0	0	0	0	20494	12	28,4638888888889	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo albiventer	Leucocarbo	albiventer	(Lesson, 1831)	6066499	Dan Chamberlain		87	10	NA	NA	760	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	45	53198181	160	5	819	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Urile penicillatus	Urile	penicillatus	(Brandt, 1837)	2481892	Dan Chamberlain	Resampled	87	55	NA	NA	890	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	437	1215198	904	3	715	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Anhingidae	Anhinga melanogaster	Anhinga	melanogaster	Pennant, 1769	2482081	Dan Chamberlain		9	8	NA	NA	970	0	0	1	freshwater ; terrestrial	lake ; river	tertiary consumer	1	0	0	0	0	1	1	0	357	27740899	1320	1	1195	1194	20	0	0	0	1	0	0	0	0	2	1	0	0	1	1	0	0	3	0	0	12	0	0	0	0	0	0	0	118686	41	48,2463414634146	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Anhingidae	Anhinga novaehollandiae	Anhinga	novaehollandiae	(Gould, 1847)	2482085	Dan Chamberlain		9	8	NA	NA	970	0	0	1	freshwater ; terrestrial	lake ; river	tertiary consumer	1	0	0	0	0	1	1	0	431	7398378	1044	5	1059	1054	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	64139	27	39,591975308642	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Sulidae	Sula dactylatra	Sula	dactylatra	Lesson, 1831	2480967	Dan Chamberlain		42	18	NA	NA	920	0	0	0	marine	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	291	51171623	972	1	305	304	73	0	0	3	1	4	0	0	2	26	4	0	2	3	16	0	0	2	0	0	38	0	0	5	0	0	0	0	240205	43	93,1027131782946	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Microcarbo coronatus	Microcarbo	coronatus	(Wahlberg, 1855)	6066517	Dan Chamberlain		87	5	NA	NA	540	0	0	1	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	186	606565	556	3	1089	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24861	26	15,9365384615385	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax fuscescens	Phalacrocorax	fuscescens	(Vieillot, 1817)	2481867	Dan Chamberlain		87	55	NA	NA	690	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	292	2098555	916	1	259	258	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	31650	25	21,1	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Stictocarbo punctatus	Stictocarbo	punctatus	(Sparrman, 1786)	4848937	Dan Chamberlain		87	2	NA	NA	740	0	0	1	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	275	323709	752	2	974	972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	1	4	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax carbo	Phalacrocorax	carbo	(Linnaeus, 1758)	2481890	Dan Chamberlain		87	55	NA	NA	1000	0	1	1	freshwater ; marine ; terrestrial	marine coastal ; other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	413	5572844	1348	1	968	967	761	7	2	10	25	28	2	1	3	297	20	1	4	33	113	3	5	43	3	6	242	6	7	40	0	19	0	0	2703024	94	479,259574468085	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo carunculatus	Leucocarbo	carunculatus	(Gmelin, 1789)	4848924	Dan Chamberlain		87	10	NA	NA	760	0	0	0	marine ; terrestrial	marine coastal	secondary consumer	1	0	0	0	0	1	1	0	219	1302689	460	3	341	338	6	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	23781	25	15,854	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Sulidae	Sula nebouxii	Sula	nebouxii	Milne-Edwards, 1882	2480978	Dan Chamberlain		42	18	NA	NA	840	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	276	6071464	780	2	537	535	123	0	0	35	1	5	0	0	0	58	14	0	6	8	11	0	0	2	0	0	77	0	0	6	0	0	0	0	1781042	45	659,645185185185	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax sulcirostris	Phalacrocorax	sulcirostris	(Brandt, 1837)	2481895	Dan Chamberlain		87	55	NA	NA	650	0	0	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	452	15054618	1248	4	824	820	9	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	5	0	0	0	0	0	0	0	66513	27	41,0574074074074	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax nigrogularis	Phalacrocorax	nigrogularis	Ogilvie-Grant & H.O.Forbes, 1899	2481894	Dan Chamberlain		87	55	NA	NA	840	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	195	1060755	568	1	480	479	14	0	0	0	0	2	0	0	2	6	1	0	0	0	2	1	0	1	0	0	8	0	0	1	0	0	0	0	56780	24	39,4305555555556	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Sulidae	Sula granti	Sula	granti	Rothschild, 1902	2480971	Dan Chamberlain		42	18	NA	NA	950	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	211	38170752	640	8	890	882	50	0	0	12	0	1	0	0	0	14	7	0	3	5	0	0	0	2	0	0	27	0	0	0	0	0	0	0	120900	31	65	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax magellanicus	Phalacrocorax	magellanicus	(Gmelin, 1789)	2481856	Dan Chamberlain		87	55	NA	NA	710	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	224	1559671	688	3	993	990	16	0	0	0	1	1	0	0	0	1	1	0	1	0	2	0	0	0	0	0	12	0	0	1	0	0	0	0	35103	25	23,402	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax pygmaeus	Phalacrocorax	pygmaeus	(Pallas, 1773)	4848931	Dan Chamberlain		87	55	NA	NA	550	0	1	1	freshwater ; terrestrial	other wetlands	tertiary consumer	1	0	0	0	0	1	1	0	418	6196675	1092	-231	988	1219	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Leucocarbo bougainvilliorum	Leucocarbo	bougainvilliorum	Lesson, 1837	2481884	Dan Chamberlain	Resampled	87	55	NA	NA	760	0	0	1	marine ; terrestrial	marine coastal	tertiary consumer	1	0	0	0	0	1	1	0	244	2161142	812	0	845	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Suliformes	Sulidae	Papasula abbotti	Papasula	abbotti	(Ridgway, 1893)	2480983	Dan Chamberlain		42	1	NA	NA	800	0	0	1	marine ; terrestrial	marine coastal ; forest	tertiary consumer	1	0	0	0	0	1	1	1	123	137990757	332	14	1321	1307	7	0	0	0	2	2	0	0	0	2	2	0	3	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	62555	36	28,9606481481481	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus fossii	Caprimulgus	fossii	Hartlaub, 1857	2496905	Dan Chamberlain		136	84	NA	NA	240	0	0	0	terrestrial	grassland ; shrubland	secondary consumer	1	0	0	0	0	1	1	0	269	7115032	972	8	2244	2236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8801	16	9,16770833333333	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus celebensis	Caprimulgus	celebensis	Ogilvie-Grant, 1894	2496982	Dan Chamberlain		136	84	NA	NA	300	0	0	0	terrestrial	forest ; shrubland	secondary consumer	1	0	0	0	0	1	1	0	64	292836	152	27	1806	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5746	13	7,36666666666667	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles minor	Chordeiles	minor	(J.R.Forster, 1771)	2497035	Dan Chamberlain		136	7	NA	NA	250	0	0	1	terrestrial	multiple	secondary consumer	1	0	0	0	0	1	1	0	478	36117632	1644	1	2269	2268	54	0	0	0	1	17	0	0	3	20	0	2	0	1	0	0	0	0	1	0	27	1	0	0	0	0	0	0	353054	25	235,369333333333	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus jotaka	Caprimulgus	jotaka	Temminck & Schlegel, 1844	6101184	Dan Chamberlain		136	84	NA	NA	380	0	0	1	terrestrial	forest ; shrubland	secondary consumer	1	0	0	0	0	1	1	0	235	26216118	792	0	3504	3504	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225156	16	234,5375	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	aprimulgus longipennis	aprimulgus	longipennis	(Shaw, 1796)	2496824	Dan Chamberlain	Resampled	136	4	NA	NA	220	0	0	0	terrestrial	grassland ; shrubland	secondary consumer	1	0	0	0	0	1	1	0	284	8002240	800	3	1614	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Nyctibiidae	Nyctibius bracteatus	Nyctibius	bracteatus	Gould, 1846	2496804	Dan Chamberlain		7	7	NA	NA	250	0	0	0	terrestrial	forest	secondary consumer	1	0	0	0	1	1	1	0	146	2890259	420	21	435	414	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	35625	18	32,9861111111111	311,9	318,45
Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Antrostomus vociferus	Antrostomus	vociferus	Wilson, 1812	2496870	Dan Chamberlain	Resampled	136	84	NA	NA	270	0	0	0	terrestrial	forest	secondary consumer	1	0	0	0	0	1	1	0	408	7936545	1584	3	3122	3119	7	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	649993	21	515,86746031746	311,9	318,45
